69052 4
2800	2005	108	150000
6750	2007	141	90000
10900	2008	150	125000
33000	2005	109	100000
2849	2003	101	150000
6000	2006	115	100000
25500	2009	218	30000
9300	2011	86	90000
12500	2004	174	150000
9900	2006	179	125000
1290	2001	101	150000
3950	2007	54	150000
10900	2006	131	150000
5490	2003	163	150000
1600	2001	75	150000
4622	2004	131	150000
4990	2003	177	150000
1999	2004	109	150000
14250	2009	140	60000
4999	2006	95	100000
2790	2004	109	90000
5990	2010	75	40000
9300	2008	140	150000
19900	2010	136	40000
23999	2008	268	150000
2150	2003	101	150000
3999	2002	129	125000
7400	2011	120	90000
2000	2003	75	125000
2500	2007	109	150000
5800	2006	101	125000
3100	2006	80	100000
1500	2005	109	125000
12500	2014	95	30000
1700	2004	115	150000
3000	2009	771	125000
30000	2008	231	150000
6100	2010	150	150000
3550	2006	80	150000
22500	2013	143	30000
4550	2003	163	150000
26900	2009	306	150000
3800	2004	75	150000
4990	2005	150	150000
2400	2003	204	150000
1299	2001	107	150000
2750	2003	101	150000
4700	2013	102	150000
13900	2012	125	90000
37800	2012	320	100000
3199	2005	136	150000
5150	2008	150	150000
9400	2001	231	100000
2300	2001	55	150000
2200	2002	131	150000
4400	2010	109	125000
31500	2004	235	5000
19350	2014	140	30000
3690	2003	109	150000
6200	2004	90	150000
30000	2007	305	125000
33850	2013	204	40000
3100	2004	95	150000
19900	2008	355	150000
29950	2016	184	5000
1600	2002	69	150000
8890	2003	218	150000
10300	2008	150	100000
24500	2012	177	70000
4650	2002	170	150000
3380	2006	75	125000
4300	2005	116	150000
4300	2004	109	80000
4899	2003	101	90000
14500	2009	211	125000
7000	2007	109	150000
4484	2005	115	150000
1600	2002	90	150000
2500	2001	54	125000
25000	2012	170	100000
9999	2007	140	150000
6290	2002	177	150000
3450	2007	69	150000
1599	2002	115	150000
2300	2005	54	125000
2970	2001	143	150000
12600	2007	170	150000
2800	2001	125	125000
25400	2014	310	30000
6890	2008	95	125000
5600	2002	170	150000
5555	2005	136	150000
6000	2006	116	125000
1200	2001	60	125000
6999	2002	224	150000
5300	2006	105	150000
3499	2003	143	150000
8950	2006	224	150000
9500	2012	141	70000
4200	2005	82	150000
2190	2005	150	150000
5990	2009	75	70000
8999	2005	224	150000
3990	2003	131	150000
45999	2012	299	80000
2300	2004	101	100000
2599	2005	135	100000
1799	2005	58	125000
7999	2013	69	30000
9950	2009	150	80000
40999	2011	487	100000
5800	2007	150	150000
9900	2006	179	150000
5400	2008	116	125000
9700	2012	140	150000
16000	2010	184	150000
14986	2001	220	150000
19990	2010	204	150000
9950	2007	163	150000
6170	2013	75	60000
3490	2005	155	125000
1600	2005	60	60000
16490	2011	143	70000
5999	2008	150	125000
15700	2011	190	90000
22500	2014	220	40000
3200	2003	75	150000
3750	2004	101	150000
5005	2008	140	125000
6000	2005	141	125000
33000	2011	306	100000
13900	2007	235	30000
5399	2006	80	150000
3400	2005	131	150000
3280	2004	150	150000
3800	2001	150	150000
8390	2008	170	150000
4600	2005	140	150000
8250	2010	145	100000
9300	2007	140	150000
9000	2014	71	20000
14000	2009	170	80000
9350	2004	131	150000
16300	2010	174	50000
9250	2007	109	90000
6989	2007	163	150000
1690	2005	113	150000
10500	2010	125	150000
10500	2011	200	70000
53900	2014	313	30000
3100	2011	60	5000
1100	2003	125	150000
40000	2008	416	80000
4500	2007	59	60000
7900	2011	101	70000
2300	2002	75	150000
9650	2009	143	150000
3890	2004	170	150000
17400	2006	273	125000
8400	2008	105	150000
4400	2003	109	70000
6200	2009	60	50000
23000	2012	265	150000
4700	2002	109	150000
3750	2004	131	150000
50999	2015	170	10000
15500	2014	58	30000
11750	2008	239	150000
6950	2006	140	150000
7780	2011	69	70000
14750	2007	224	150000
25000	2014	258	60000
13500	2006	232	150000
2199	2002	75	150000
3300	2002	170	150000
5750	2007	176	125000
4600	2004	143	125000
2000	2005	120	150000
3900	2003	150	125000
35950	2011	340	40000
4500	2009	70	40000
2490	2002	101	150000
3000	2009	116	150000
1600	2002	75	125000
7777	2011	82	30000
14499	2012	184	150000
5900	2009	86	125000
2500	2006	87	150000
2200	2002	75	150000
1200	2006	121	150000
2999	2004	109	150000
1199	2003	54	125000
11250	2007	170	125000
24950	2013	143	60000
4500	2007	109	150000
32900	2009	507	150000
2950	2007	109	150000
6000	2012	120	30000
11500	2011	117	60000
13999	2009	120	50000
2650	2002	160	150000
9999	2012	163	70000
2300	2001	61	150000
2950	2008	69	125000
15990	2012	105	100000
24900	2009	265	70000
35500	2015	211	20000
5590	2004	131	150000
31900	2015	184	30000
15200	2011	105	125000
1500	2004	116	150000
8099	2009	105	70000
11000	2010	102	90000
8249	2011	90	90000
3500	2004	101	150000
8300	2011	130	60000
4999	2004	333	150000
8399	2005	177	150000
25999	2013	230	40000
2700	2005	105	150000
7000	2005	129	70000
16900	2010	184	125000
3999	2002	116	125000
2950	2004	75	150000
3450	2002	115	150000
8200	2006	150	150000
1999	2002	101	150000
10200	2003	231	150000
5800	2005	116	125000
4650	2010	77	100000
1700	2001	179	150000
9700	2006	140	150000
26500	2014	140	30000
9000	2012	101	70000
5800	2006	150	150000
20500	2009	333	125000
9900	2004	204	150000
4300	2002	143	150000
6000	2007	75	80000
1650	2002	84	150000
1870	2001	60	150000
7299	2007	174	125000
1799	2002	75	150000
2790	2003	147	150000
8800	2007	170	150000
3333	2004	116	125000
25800	2014	150	20000
21300	2012	184	80000
4300	2004	160	125000
2995	2002	75	150000
2600	2003	131	150000
11250	2007	150	150000
13000	2013	120	40000
2450	2005	150	150000
2400	2002	163	150000
4000	2009	90	80000
12850	2011	126	40000
5900	2009	150	150000
7699	2004	224	150000
3750	2010	68	80000
10199	2009	177	150000
25000	2012	184	30000
2300	2003	155	150000
5950	2013	69	30000
4650	2001	101	70000
4500	2006	140	150000
6700	2006	129	150000
6300	2005	193	150000
9399	2008	143	150000
7300	2007	122	150000
3299	2002	101	90000
7300	2002	150	125000
5300	2006	109	150000
14999	2006	218	125000
10999	2011	102	125000
1150	2005	131	150000
6500	2010	101	80000
7900	2012	99	10000
4600	2006	140	150000
1490	2001	120	150000
16660	2011	184	70000
9800	2003	231	150000
5500	2003	125	125000
8250	2011	90	100000
2390	2007	109	150000
8750	2003	231	150000
4500	2004	255	150000
25000	2011	313	100000
7500	2008	179	150000
2850	2003	90	150000
8000	2009	69	30000
6500	2008	140	80000
10750	2010	122	90000
60220	2015	258	10000
1690	2003	60	150000
5555	2007	80	90000
13900	2005	231	150000
17450	2013	102	70000
2400	2003	101	150000
11900	2007	231	150000
7600	2005	193	100000
1600	2002	116	150000
2500	2003	125	150000
2799	2003	147	150000
4500	2004	143	90000
1650	2003	58	150000
12000	2008	160	80000
4800	2004	131	150000
3999	2003	109	70000
2450	2004	95	150000
3499	2006	131	150000
3900	2005	102	150000
6000	2002	151	150000
5700	2011	73	50000
2150	2004	125	150000
12500	2007	150	70000
1750	2002	113	150000
10500	2009	160	70000
21500	2014	140	30000
53999	2013	179	50000
10400	2009	122	90000
2900	2004	163	150000
15800	2009	200	70000
35500	2014	300	20000
6999	2008	150	125000
15950	2001	300	100000
12599	2007	197	150000
6999	2004	177	150000
13200	2005	258	125000
4100	2005	82	150000
2999	2003	125	150000
12500	2012	140	150000
4100	2006	109	125000
15000	2010	211	90000
9800	2013	99	30000
6990	2006	140	150000
5200	2004	150	150000
3700	2007	102	125000
3200	2004	136	150000
7800	2004	200	150000
11000	2011	140	80000
11990	2012	140	70000
5500	2006	170	150000
16500	2009	170	100000
4299	2010	68	70000
8399	2004	143	150000
13900	2011	136	70000
10999	2013	90	40000
5000	2009	80	90000
3900	2004	90	100000
3200	2004	150	150000
8700	2008	150	60000
4200	2003	75	125000
1500	2004	136	150000
4490	2003	131	150000
1599	2007	69	150000
4700	2012	69	5000
9000	2007	143	150000
5650	2007	75	125000
25900	2012	231	100000
15900	2002	306	70000
2350	2004	75	150000
9850	2006	163	150000
1150	2002	75	150000
3400	2009	67	70000
5999	2004	122	150000
2500	2008	52	125000
3200	2003	90	150000
3450	2001	60	40000
17300	2013	136	40000
10556	2006	272	150000
6500	2006	190	150000
2500	2004	101	150000
1999	2003	131	150000
10499	2006	170	125000
4690	2011	60	125000
8900	2006	256	125000
9600	2011	69	40000
1550	2003	68	150000
3200	2003	143	150000
2500	2004	147	150000
3799	2004	116	60000
5750	2006	141	100000
22850	2010	179	90000
2899	2001	116	150000
23100	2011	260	40000
5600	2003	116	150000
11000	2006	170	150000
6850	2009	90	150000
1399	2001	98	150000
18990	2013	122	40000
3299	2001	131	150000
26800	2012	204	70000
17500	2013	140	70000
22989	2013	200	30000
1100	2002	126	150000
9200	2014	69	20000
2265	2001	105	150000
9490	2007	140	150000
9800	2011	143	150000
6888	2012	75	50000
1500	2005	100	150000
4950	2008	75	125000
20500	2011	143	80000
1500	2003	155	150000
3300	2005	136	150000
3900	2005	120	125000
3000	2003	101	125000
10500	2008	150	100000
14000	2011	170	150000
5000	2004	120	150000
2800	2003	55	125000
8290	2011	85	80000
4150	2008	69	125000
1499	2007	68	150000
33850	2015	150	10000
11890	2012	150	80000
5500	2005	109	125000
1450	2003	131	150000
7150	2009	120	150000
5300	2009	86	90000
7777	2009	143	150000
1200	2003	58	150000
6250	2011	101	150000
4250	2008	80	150000
2200	2002	129	150000
14000	2009	239	60000
8690	2008	140	90000
15700	2007	272	150000
1400	2001	116	150000
9680	2011	95	40000
7900	2006	129	100000
16500	2013	140	30000
4700	2004	163	150000
4750	2007	105	150000
20950	2010	292	50000
2480	2001	140	150000
6990	2010	82	80000
16990	2008	265	125000
16800	2009	177	80000
10300	2008	174	150000
2500	2008	75	150000
16250	2011	140	150000
3500	2003	143	150000
13131	2011	140	125000
2700	2003	83	150000
3900	2012	70	125000
6300	2004	170	125000
10800	2015	60	10000
4999	2004	150	150000
11999	2004	163	150000
22500	2013	163	70000
3500	2002	136	150000
3500	2006	150	150000
6990	2012	77	40000
4690	2007	64	90000
1250	2001	101	150000
12800	2011	140	125000
6200	2003	245	150000
6500	2005	205	150000
3259	2004	130	150000
2800	2004	163	150000
8750	2006	150	125000
3200	2004	109	150000
9500	2006	150	70000
3700	2006	101	150000
12400	2004	218	125000
2200	2006	80	150000
15500	2010	184	125000
3950	2004	120	150000
23500	2009	160	80000
2850	2002	125	100000
3490	2006	97	150000
3999	2004	179	150000
6700	2005	116	150000
6900	2006	140	150000
4490	2003	116	150000
7400	2009	80	60000
3490	2008	60	125000
9500	2005	140	125000
4444	2002	129	125000
5000	2001	179	125000
26900	2010	239	100000
1790	2004	65	150000
3000	2002	140	150000
9000	2007	300	150000
39900	2014	190	40000
2300	2008	60	50000
1950	2004	90	150000
7900	2011	105	125000
62475	2015	265	10000
24500	2012	143	60000
19990	2013	177	150000
8900	2010	136	90000
3990	2005	120	150000
7499	2009	170	150000
9490	2010	136	150000
89000	2013	435	40000
6999	2007	116	50000
9900	2011	75	80000
1900	2003	141	150000
7790	2008	140	60000
15200	2014	86	20000
7222	2006	150	150000
11500	2008	126	70000
2999	2002	131	150000
9350	2009	170	150000
2799	2003	101	150000
7500	2006	145	125000
3700	2004	116	70000
6999	2001	197	150000
16900	2007	355	70000
6850	2002	163	150000
9500	2005	192	70000
29500	2010	239	125000
4900	2005	125	150000
13800	2008	177	125000
12900	2006	265	150000
6500	2007	177	150000
6500	2008	109	150000
3100	2006	60	80000
2699	2005	60	90000
4999	2005	103	50000
6499	2002	101	150000
1800	2006	55	100000
3499	2009	75	70000
5850	2010	82	90000
12890	2011	140	150000
20950	2013	185	20000
5490	2012	68	50000
13000	2012	105	80000
4999	2002	250	150000
1800	2006	54	150000
2999	2001	150	150000
16000	2014	150	20000
8100	2004	231	150000
6550	2013	60	30000
1950	2002	75	150000
26500	2012	171	20000
2650	2008	68	125000
6700	2006	102	90000
2350	2005	69	150000
5800	2005	105	125000
2450	2004	106	150000
6600	2006	136	125000
8950	2008	177	150000
4990	2005	109	50000
14999	2009	245	150000
2925	2007	60	90000
3999	2002	143	150000
1700	2003	131	150000
13990	2009	224	150000
5000	2005	265	150000
17480	2007	163	40000
11200	2013	95	50000
6400	2005	69	80000
8500	2008	160	125000
2399	2004	75	100000
7500	2005	179	150000
7600	2004	177	150000
7199	2011	90	150000
4500	2004	75	150000
11900	2008	143	150000
6900	2008	177	150000
42999	2011	340	70000
35000	2014	184	70000
3250	2006	77	125000
30000	2009	224	125000
1999	2005	58	150000
27500	2015	184	30000
5999	2001	165	150000
1800	2001	85	150000
16000	2013	143	50000
3100	2006	65	150000
5500	2009	86	40000
2500	2001	136	125000
1200	2001	170	20000
26250	2013	150	60000
4850	2007	200	5000
5150	2002	150	150000
19900	2011	184	60000
1199	2001	75	150000
8500	2006	306	150000
9000	2003	170	150000
36500	2014	184	40000
16000	2009	231	150000
11200	2006	218	150000
4990	2009	109	150000
1250	2002	75	150000
9950	2003	170	125000
6900	2005	149	150000
3250	2001	143	150000
8500	2008	140	150000
5500	2009	109	150000
9990	2010	120	150000
2699	2006	109	150000
3550	2006	72	150000
6490	2003	170	150000
9200	2009	135	80000
5500	2003	150	150000
3900	2003	64	100000
8600	2011	140	150000
29800	2012	265	70000
6600	2006	150	150000
1888	2004	75	150000
4999	2005	128	150000
5600	2002	150	150000
9450	2007	170	150000
2500	2004	155	150000
28980	2008	235	100000
5200	2004	105	150000
8699	2005	163	150000
4000	2004	163	150000
47000	2012	122	20000
7650	2010	105	90000
5555	2006	85	125000
2200	2005	102	150000
13350	2008	197	150000
5500	2002	250	150000
26200	2014	150	20000
3600	2006	120	150000
6500	2007	170	150000
7999	2005	150	150000
39700	2015	190	20000
5700	2003	177	150000
3200	2004	163	5000
2000	2004	96	150000
3450	2009	58	50000
2700	2002	179	150000
12900	2013	86	30000
2500	2004	131	150000
5700	2004	170	150000
17450	2004	131	125000
19900	2006	224	80000
3150	2008	60	100000
13000	2008	300	150000
6500	2004	91	100000
5300	2006	165	150000
2950	2004	64	150000
9500	2009	116	150000
4200	2001	163	125000
3300	2001	147	150000
8800	2009	122	70000
4500	2004	116	150000
8000	2007	150	125000
3499	2006	75	150000
3300	2007	140	150000
2800	2006	144	150000
4999	2005	165	125000
1500	2001	105	150000
10990	2006	200	125000
6590	2004	163	150000
3300	2003	101	150000
18500	2008	300	80000
6500	2010	86	125000
8100	2009	170	150000
10999	2003	334	150000
5500	2003	170	150000
8850	2009	105	70000
3650	2001	179	150000
16660	2010	143	80000
1280	2004	107	150000
2700	2004	90	150000
5990	2007	177	150000
17000	2011	211	60000
2555	2009	52	100000
7899	2012	115	125000
1500	2005	69	150000
14999	2011	136	70000
4950	2010	60	70000
95000	2010	500	10000
7299	2009	160	150000
3299	2002	147	150000
3500	2006	101	150000
14000	2009	145	90000
2500	2008	116	150000
11890	2011	140	150000
1600	2005	120	150000
3900	2007	135	150000
3899	2006	100	150000
2390	2003	101	150000
2550	2001	60	150000
9400	2006	170	5000
23900	2011	204	70000
16900	2009	170	150000
4450	2006	140	150000
2550	2002	55	100000
26850	2011	204	60000
3750	2007	67	70000
6999	2004	218	150000
9990	2006	218	150000
1699	2001	125	150000
1500	2002	109	150000
2299	2004	163	150000
3100	2007	73	70000
29950	2012	163	60000
7200	2008	109	80000
1850	2003	147	150000
5999	2004	135	150000
1500	2002	130	150000
10900	2004	218	150000
4450	2007	111	70000
12400	2014	82	20000
44950	2011	310	50000
2999	2009	68	125000
11200	2011	140	150000
4500	2007	105	150000
5999	2003	179	150000
7299	2006	200	150000
6000	2005	224	150000
2199	2002	109	150000
11400	2010	125	70000
15990	2011	170	150000
8600	2008	150	5000
12499	2008	290	150000
1999	2002	80	150000
3999	2009	110	150000
4800	2006	101	125000
8700	2008	136	60000
13950	2006	231	150000
1200	2003	120	150000
15300	2006	224	150000
8000	2008	141	70000
4500	2006	105	150000
6999	2001	170	150000
2800	2006	75	50000
8399	2004	163	150000
11890	2011	86	70000
5300	2009	80	150000
5100	2009	95	70000
1200	2004	131	150000
1100	2001	109	150000
5500	2003	170	150000
2999	2004	101	150000
7800	2011	107	100000
9800	2006	231	150000
11500	2005	150	125000
12000	2004	192	150000
13500	2014	109	20000
16000	2008	197	90000
11300	2011	105	20000
9490	2009	125	100000
7750	2007	116	50000
3450	2002	116	150000
2999	2003	131	150000
5650	2005	116	125000
8000	2007	143	150000
30500	2012	170	100000
16500	2009	170	125000
2000	2009	75	150000
4500	2001	192	150000
7490	2009	180	150000
3500	2004	60	60000
15000	2011	140	125000
1899	2002	155	150000
4100	2002	192	150000
8500	2004	220	150000
37900	2014	177	20000
8400	2008	150	60000
5999	2005	140	150000
1800	2003	101	150000
32000	2015	231	20000
18900	2010	200	80000
3500	2003	140	150000
2500	2002	75	150000
2999	2001	143	150000
8500	2012	60	30000
9400	2013	69	20000
16999	2003	129	150000
5950	2007	170	150000
4650	2003	163	150000
13000	2004	334	150000
5499	2004	136	150000
2400	2003	68	150000
16500	2011	204	150000
5900	2006	140	150000
25495	2011	184	60000
7790	2003	177	150000
2399	2003	136	100000
26000	2014	258	50000
11000	2010	160	70000
3850	2004	113	150000
2100	2009	75	150000
25500	2010	184	100000
7299	2006	150	150000
7200	2006	170	150000
2000	2001	131	150000
3999	2008	95	50000
5400	2007	143	150000
3900	2002	116	150000
5000	2005	130	70000
5500	2007	102	150000
5700	2007	105	150000
6749	2009	232	150000
19399	2011	170	70000
14000	2011	86	60000
4000	2003	150	150000
6890	2006	140	150000
2800	2005	109	150000
4900	2006	140	150000
13900	2011	109	80000
27500	2014	150	30000
43300	2011	420	70000
6499	2008	110	150000
6600	2006	105	150000
4000	2008	75	50000
9900	2009	122	70000
6999	2008	170	150000
7999	2008	125	125000
5200	2011	69	125000
18700	2010	239	150000
7999	2008	170	150000
8000	2008	268	150000
15499	2013	116	60000
3800	2001	197	150000
3850	2010	69	150000
1290	2002	75	150000
2590	2003	125	150000
3100	2005	102	150000
1600	2001	115	150000
44500	2010	315	70000
8950	2006	231	150000
4500	2002	102	150000
3199	2001	101	150000
13199	2007	150	100000
14500	2015	68	50000
22900	2011	211	125000
7000	2010	170	100000
2499	2005	177	150000
3999	2003	163	150000
14950	2011	143	80000
17900	2013	184	30000
7599	2013	71	20000
18500	2014	140	70000
3190	2001	90	150000
29999	2014	306	50000
24000	2008	306	90000
3000	2007	60	50000
2500	2003	105	150000
25000	2004	266	80000
14666	2011	90	60000
6777	2006	129	125000
11500	2008	143	90000
3350	2005	101	150000
8500	2006	140	125000
2790	2004	163	150000
9990	2010	120	150000
17900	2010	245	150000
4600	2002	170	150000
2400	2002	121	150000
2700	2004	75	150000
2290	2007	94	60000
3950	2002	108	150000
3200	2004	136	150000
4900	2006	90	125000
8850	2003	143	150000
14650	2013	140	40000
8400	2008	143	150000
4300	2006	158	150000
3600	2005	122	125000
3600	2007	71	90000
2200	2002	84	150000
2150	2003	211	150000
8800	2006	125	150000
5900	2006	140	150000
2100	2003	150	150000
13999	2008	231	150000
5890	2001	143	150000
4179	2004	101	150000
15200	2010	170	60000
9950	2003	179	80000
15200	2012	140	90000
3100	2004	211	150000
28000	2015	109	10000
6499	2012	75	150000
7700	2012	105	150000
11600	2010	175	150000
9800	2011	105	60000
21500	2012	235	70000
7200	2012	60	50000
28900	2013	170	80000
2500	2001	128	90000
5500	2010	90	150000
6699	2007	140	150000
4700	2008	156	70000
19999	2014	250	90000
1450	2002	114	150000
15600	2013	140	40000
6099	2004	90	30000
20999	2006	224	150000
10950	2009	122	40000
7750	2009	140	150000
1950	2001	163	150000
5800	2008	88	100000
6000	2012	70	10000
4900	2003	143	125000
7600	2005	165	150000
2300	2005	90	150000
8200	2006	170	80000
5600	2004	140	150000
10500	2008	140	150000
7500	2002	170	150000
11000	2011	140	90000
6300	2013	80	40000
13499	2008	170	100000
12700	2010	116	80000
62800	2003	345	70000
1200	2004	82	150000
19875	2015	150	10000
3800	2007	80	125000
6500	2003	116	150000
2600	2004	100	150000
38850	2008	387	60000
2000	2004	180	150000
17500	2009	170	150000
12950	2006	190	150000
28000	2015	184	20000
2990	2010	60	100000
7500	2006	140	150000
8200	2007	114	100000
5750	2005	192	100000
10800	2009	143	150000
2500	2003	150	150000
15980	2010	160	70000
1800	2002	102	5000
76500	2011	408	40000
2700	2006	90	150000
17990	2013	122	60000
6480	2009	116	60000
4000	2003	116	125000
2000	2005	131	150000
11000	2015	116	20000
3500	2006	150	150000
13250	2011	160	100000
14500	2007	306	150000
1450	2002	54	125000
6870	2011	90	40000
1190	2004	58	125000
3350	2007	80	100000
79000	2009	480	100000
2500	2005	145	125000
10500	2008	140	90000
3500	2007	60	60000
21500	2014	125	20000
12000	2013	150	70000
19500	2013	122	20000
7950	2004	224	150000
1550	2002	82	150000
5500	2003	192	150000
23900	2014	150	30000
7950	2011	87	30000
9799	2007	163	150000
1860	2005	101	150000
6399	2004	111	150000
8200	2004	177	150000
15000	2007	231	150000
12500	2003	306	150000
7499	2004	170	80000
11990	2007	239	5000
4755	2010	143	150000
5790	2003	170	150000
1850	2005	68	150000
10500	2004	163	100000
6500	2006	116	150000
1700	2002	155	150000
3599	2003	90	5000
5750	2007	122	150000
37000	2011	163	30000
2990	2001	75	150000
5500	2008	136	150000
3699	2005	105	150000
5900	2004	140	150000
11000	2012	122	50000
3750	2001	170	150000
2800	2004	125	150000
4650	2008	90	150000
34500	2014	170	20000
17250	2009	170	100000
9499	2004	218	150000
5800	2007	122	150000
11000	2011	140	125000
1950	2002	60	150000
4500	2005	90	150000
2950	2006	54	150000
4300	2005	136	90000
12750	2008	160	50000
9300	2008	140	150000
5990	2011	73	50000
11999	2015	101	30000
5950	2006	140	150000
5000	2002	101	125000
2750	2001	101	150000
9200	2010	120	50000
13000	2011	177	80000
4250	2012	61	80000
28000	2009	286	125000
6950	2006	102	150000
7950	2011	131	125000
4500	2007	125	150000
7450	2004	170	150000
7000	2006	122	150000
2100	2003	100	150000
12999	2009	143	60000
17800	2010	136	90000
2350	2005	68	150000
2900	2001	102	150000
2200	2003	64	150000
7490	2006	150	80000
17950	2012	136	80000
5100	2005	102	150000
13950	2014	125	30000
2650	2001	105	150000
5750	2003	170	150000
4000	2002	170	150000
11999	2010	160	80000
3999	2002	150	150000
2580	2002	75	150000
8900	2007	232	150000
8600	2008	143	150000
6800	2005	116	150000
7290	2005	116	100000
4999	2006	143	70000
1200	2005	60	150000
6500	2009	60	70000
6499	2011	69	80000
3850	2003	116	150000
10999	2012	110	125000
7499	2003	163	150000
1800	2006	54	150000
44000	2015	140	10000
4990	2008	120	80000
19900	2013	143	50000
1400	2003	105	150000
9000	2011	140	150000
5000	2005	150	150000
4500	2006	105	150000
14900	2011	143	90000
2500	2005	59	150000
5300	2009	77	50000
6250	2005	177	150000
11000	2011	116	70000
2950	2004	90	150000
2400	2002	80	150000
8999	2003	306	150000
7000	2006	231	125000
1500	2003	95	90000
6500	2006	204	150000
20000	2010	204	125000
16250	2013	122	30000
10000	2014	102	30000
6300	2009	102	50000
9500	2006	160	90000
9000	2008	197	150000
1400	2009	65	40000
2799	2003	75	150000
2600	2005	150	150000
5650	2003	179	150000
9990	2009	143	150000
11450	2009	140	50000
7875	2005	150	150000
5350	2009	82	90000
4000	2006	101	125000
2450	2005	54	150000
3600	2007	150	150000
2500	2002	125	150000
2350	2002	75	80000
13449	2007	177	125000
4750	2009	65	50000
7990	2009	120	100000
6300	2006	125	90000
3149	2001	116	150000
7900	2007	122	80000
3600	2004	140	150000
4500	2003	190	150000
6999	2003	170	150000
12500	2011	120	50000
8990	2005	218	150000
5500	2006	150	150000
4999	2003	116	90000
9999	2009	140	150000
13850	2008	147	125000
14399	2010	239	150000
4490	2006	141	150000
8900	2006	116	125000
6999	2003	250	150000
1800	2002	82	150000
20799	2012	177	80000
1299	2003	69	150000
12950	2013	102	40000
8990	2009	190	150000
5200	2009	69	125000
10000	2010	105	70000
2900	2007	105	150000
27500	2014	180	50000
9250	2005	230	150000
9300	2008	143	150000
8300	2006	200	150000
13499	2006	163	150000
20990	2012	184	20000
10250	2009	143	150000
8999	2001	118	90000
18700	2014	163	60000
6999	2012	68	70000
25599	2008	286	150000
8250	2006	200	150000
4950	2010	87	50000
2299	2002	150	150000
26900	2014	184	50000
3500	2003	75	60000
2800	2008	58	150000
15399	2007	177	150000
8500	2008	120	125000
1990	2002	150	150000
1450	2002	105	150000
4699	2005	109	150000
5199	2004	135	125000
6500	2009	90	60000
4300	2005	116	150000
28000	2013	177	50000
10000	2013	140	40000
25750	2010	231	150000
5250	2008	101	125000
1100	2001	58	150000
2100	2002	101	150000
24500	2014	185	40000
3300	2006	101	150000
9450	2014	101	20000
5800	2008	69	30000
5800	2006	120	125000
16500	2005	340	125000
4999	2008	125	150000
4490	2001	179	150000
3899	2008	75	100000
8198	2005	224	150000
34650	2012	245	100000
14300	2008	120	5000
20500	2010	235	150000
54500	2008	500	125000
21990	2012	140	90000
17999	2011	170	90000
4500	2008	87	90000
19999	2009	218	60000
4000	2005	116	150000
14000	2008	143	150000
3100	2001	143	150000
1800	2005	75	150000
16850	2010	175	150000
7500	2008	102	150000
23900	2013	218	50000
10500	2009	122	70000
2600	2004	140	150000
21000	2010	239	100000
3500	2005	125	150000
3000	2001	163	150000
12100	2007	306	150000
9799	2011	86	70000
4990	2001	197	150000
3950	2005	136	90000
5990	2007	102	150000
7500	2007	139	70000
5250	2005	179	150000
13990	2014	110	50000
4399	2008	95	80000
2500	2002	116	150000
1650	2005	80	125000
3500	2007	60	125000
6300	2004	218	150000
1650	2002	116	150000
4699	2007	105	150000
7700	2008	80	70000
6699	2006	109	150000
9999	2006	200	150000
2250	2001	143	150000
1500	2001	120	60000
2800	2005	97	150000
1800	2001	125	150000
9400	2005	256	150000
7800	2006	105	150000
7990	2006	140	150000
7500	2010	140	150000
11950	2006	129	125000
10499	2011	86	40000
7299	2008	140	150000
2999	2005	101	150000
5600	2008	80	100000
1650	2005	103	150000
1999	2002	61	90000
1490	2001	116	150000
7500	2006	140	150000
2250	2001	90	150000
5200	2009	71	80000
4800	2004	113	125000
3000	2007	113	150000
8200	2006	163	150000
2550	2005	80	150000
3900	2004	109	70000
5850	2006	105	50000
8850	2006	231	150000
6490	2007	140	150000
7500	2005	150	150000
2290	2005	68	125000
6000	2011	165	30000
2000	2005	70	150000
13100	2011	140	70000
24950	2010	360	150000
3300	2002	116	150000
2500	2002	120	150000
3100	2002	95	150000
25200	2009	224	90000
8100	2010	122	100000
5499	2004	140	150000
13900	2004	272	125000
16900	2010	173	60000
3400	2001	193	150000
15990	2010	197	125000
3800	2007	86	125000
14500	2006	245	150000
12200	2011	105	80000
1900	2001	61	150000
1250	2002	150	150000
7999	2007	234	125000
1700	2002	60	90000
8500	2009	110	150000
1700	2001	60	150000
3490	2004	75	125000
2490	2001	75	150000
7900	2010	116	100000
18300	2008	235	150000
1999	2002	67	100000
5600	2009	69	100000
9250	2006	305	125000
4490	2007	80	125000
6999	2006	116	150000
6990	2005	150	150000
2500	2003	68	125000
3750	2003	150	150000
2200	2004	136	150000
1500	2004	144	150000
6800	2010	75	80000
7700	2007	126	150000
5900	2002	231	150000
2300	2004	75	150000
10990	2009	160	100000
3900	2002	150	150000
2500	2006	69	150000
5450	2010	54	70000
6500	2002	170	50000
3650	2008	65	125000
19800	2012	140	80000
5350	2005	163	150000
3000	2007	120	150000
2100	2004	75	100000
10500	2007	197	150000
17000	2006	190	150000
2499	2005	64	150000
10900	2007	140	150000
11000	2008	177	150000
2800	2002	75	150000
20500	2007	265	125000
3600	2001	75	125000
12900	2008	197	150000
8499	2009	105	90000
2999	2007	58	100000
1250	2003	60	150000
42990	2012	400	150000
6900	2008	140	150000
5450	2005	145	150000
1299	2003	130	150000
2050	2005	120	150000
13500	2005	140	125000
3700	2011	60	125000
4950	2006	140	150000
